packet_id,timestamp,dpid,in_port,eth_src,eth_dst,protocol,src_ip,dst_ip,src_port,dst_port,ttl,packet_len,tcp_flags,icmp_type,icmp_code,arp_opcode,arp_src_ip,arp_dst_ip,info
2030,2026-04-18T10:16:10.874,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2031,2026-04-18T10:16:10.940,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.7,ARP Reply: 10.0.0.1 → 10.0.0.7
2032,2026-04-18T10:16:10.989,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.7,ARP Request: 10.0.0.3 → 10.0.0.7
2033,2026-04-18T10:16:11.048,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:02,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::2,,,,70,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::2
2034,2026-04-18T10:16:11.101,0000000000000004,2,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
2035,2026-04-18T10:16:11.165,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2036,2026-04-18T10:16:11.232,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2037,2026-04-18T10:16:11.306,0000000000000001,1,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2038,2026-04-18T10:16:11.393,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.2,ARP Reply: 10.0.0.7 → 10.0.0.2
2039,2026-04-18T10:16:11.467,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2040,2026-04-18T10:16:11.555,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2041,2026-04-18T10:16:11.619,0000000000000003,2,00:00:00:00:00:05,00:00:00:00:00:07,ICMP,10.0.0.5,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.5 → 10.0.0.7
2042,2026-04-18T10:16:11.709,0000000000000003,1,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2043,2026-04-18T10:16:11.782,0000000000000003,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2044,2026-04-18T10:16:11.845,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.2,ARP Reply: 10.0.0.7 → 10.0.0.2
2045,2026-04-18T10:16:11.917,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2046,2026-04-18T10:16:11.968,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2047,2026-04-18T10:16:12.012,0000000000000002,3,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2048,2026-04-18T10:16:12.053,0000000000000002,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2049,2026-04-18T10:16:12.102,0000000000000002,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2050,2026-04-18T10:16:12.157,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.2,ARP Reply: 10.0.0.7 → 10.0.0.2
2051,2026-04-18T10:16:12.224,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2052,2026-04-18T10:16:12.292,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2053,2026-04-18T10:16:12.375,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2054,2026-04-18T10:16:12.450,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2055,2026-04-18T10:16:12.496,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2056,2026-04-18T10:16:12.575,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2057,2026-04-18T10:16:12.620,0000000000000001,3,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
2058,2026-04-18T10:16:12.668,0000000000000001,2,00:00:00:00:00:05,00:00:00:00:00:07,ICMP,10.0.0.5,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.5 → 10.0.0.7
2059,2026-04-18T10:16:12.725,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2060,2026-04-18T10:16:12.779,0000000000000001,1,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2061,2026-04-18T10:16:12.844,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2062,2026-04-18T10:16:12.909,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2063,2026-04-18T10:16:12.958,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2064,2026-04-18T10:16:13.010,0000000000000004,4,00:00:00:00:00:05,00:00:00:00:00:07,ICMP,10.0.0.5,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.5 → 10.0.0.7
2065,2026-04-18T10:16:13.057,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2066,2026-04-18T10:16:13.131,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2067,2026-04-18T10:16:13.211,0000000000000003,4,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
2068,2026-04-18T10:16:13.272,0000000000000003,4,00:00:00:00:00:03,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.3,10.0.0.7,ARP Reply: 10.0.0.3 → 10.0.0.7
2069,2026-04-18T10:16:13.358,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2070,2026-04-18T10:16:13.423,0000000000000003,2,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
2071,2026-04-18T10:16:13.481,0000000000000002,4,00:00:00:00:00:08,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:8,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:8 → ff02::2
2072,2026-04-18T10:16:13.535,0000000000000002,4,00:00:00:00:00:05,00:00:00:00:00:07,ICMP,10.0.0.5,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.5 → 10.0.0.7
2073,2026-04-18T10:16:13.584,0000000000000002,4,00:00:00:00:00:04,00:00:00:00:00:07,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.7,ARP Request: 10.0.0.4 → 10.0.0.7
2074,2026-04-18T10:16:13.634,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.3,ARP Reply: 10.0.0.7 → 10.0.0.3
2075,2026-04-18T10:16:13.698,0000000000000002,4,ee:eb:cf:53:fe:72,33:33:00:00:00:02,IPv6,fe80::eceb:cfff:fe53:fe72,ff02::2,,,,70,,,,,,,IPv6 fe80::eceb:cfff:fe53:fe72 → ff02::2
2076,2026-04-18T10:16:13.765,0000000000000002,3,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
2077,2026-04-18T10:16:13.849,0000000000000002,1,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
2078,2026-04-18T10:16:13.896,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:06,ICMP,10.0.0.7,10.0.0.6,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.6
2079,2026-04-18T10:16:13.961,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2080,2026-04-18T10:16:14.008,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2081,2026-04-18T10:16:14.059,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2082,2026-04-18T10:16:14.119,0000000000000001,2,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
2083,2026-04-18T10:16:14.168,0000000000000001,1,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
2084,2026-04-18T10:16:14.243,0000000000000001,1,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
2085,2026-04-18T10:16:14.297,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:06,ICMP,10.0.0.7,10.0.0.6,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.6
2086,2026-04-18T10:16:14.347,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2087,2026-04-18T10:16:14.403,0000000000000004,4,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
2088,2026-04-18T10:16:14.454,0000000000000004,4,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
2089,2026-04-18T10:16:14.501,0000000000000004,4,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
2090,2026-04-18T10:16:14.563,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2091,2026-04-18T10:16:14.616,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2092,2026-04-18T10:16:14.663,0000000000000003,4,00:00:00:00:00:03,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:3,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:3 → ff02::2
2093,2026-04-18T10:16:14.721,0000000000000003,4,00:00:00:00:00:01,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:1,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:1 → ff02::2
2094,2026-04-18T10:16:14.788,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:06,ICMP,10.0.0.7,10.0.0.6,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.6
2095,2026-04-18T10:16:14.841,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2096,2026-04-18T10:16:14.890,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2097,2026-04-18T10:16:14.934,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2098,2026-04-18T10:16:15.006,0000000000000002,4,00:00:00:00:00:05,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:5,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:5 → ff02::2
2099,2026-04-18T10:16:15.055,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:06,ICMP,10.0.0.7,10.0.0.6,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.6
2100,2026-04-18T10:16:15.102,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.7,10.0.0.4,ARP Reply: 10.0.0.7 → 10.0.0.4
2101,2026-04-18T10:16:15.161,0000000000000003,3,00:00:00:00:00:06,00:00:00:00:00:07,ICMP,10.0.0.6,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.6 → 10.0.0.7
2102,2026-04-18T10:16:15.218,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:07,ICMP,10.0.0.6,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.6 → 10.0.0.7
2103,2026-04-18T10:16:15.311,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:07,ICMP,10.0.0.6,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.6 → 10.0.0.7
2104,2026-04-18T10:16:15.423,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:07,ICMP,10.0.0.6,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.6 → 10.0.0.7
2105,2026-04-18T10:16:15.475,0000000000000004,1,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.8,ARP Request: 10.0.0.7 → 10.0.0.8
2106,2026-04-18T10:16:15.530,0000000000000004,2,00:00:00:00:00:08,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.8,10.0.0.7,ARP Reply: 10.0.0.8 → 10.0.0.7
2107,2026-04-18T10:16:15.585,0000000000000001,3,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.8,ARP Request: 10.0.0.7 → 10.0.0.8
2108,2026-04-18T10:16:15.634,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:08,ICMP,10.0.0.7,10.0.0.8,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.8
2109,2026-04-18T10:16:15.688,0000000000000001,3,00:00:00:00:00:08,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.8,10.0.0.7,ARP Reply: 10.0.0.8 → 10.0.0.7
2110,2026-04-18T10:16:15.736,0000000000000004,2,00:00:00:00:00:08,00:00:00:00:00:07,ICMP,10.0.0.8,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.8 → 10.0.0.7
2111,2026-04-18T10:16:15.793,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:08,ICMP,10.0.0.7,10.0.0.8,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.8
2112,2026-04-18T10:16:15.857,0000000000000001,3,00:00:00:00:00:08,00:00:00:00:00:07,ICMP,10.0.0.8,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.8 → 10.0.0.7
2113,2026-04-18T10:16:15.918,0000000000000003,4,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.8,ARP Request: 10.0.0.7 → 10.0.0.8
2114,2026-04-18T10:16:15.970,0000000000000003,4,00:00:00:00:00:08,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.8,10.0.0.7,ARP Reply: 10.0.0.8 → 10.0.0.7
2115,2026-04-18T10:16:16.018,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:08,ICMP,10.0.0.7,10.0.0.8,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.8
2116,2026-04-18T10:16:16.072,0000000000000003,4,00:00:00:00:00:08,00:00:00:00:00:07,ICMP,10.0.0.8,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.8 → 10.0.0.7
2117,2026-04-18T10:16:16.118,0000000000000002,4,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.8,ARP Request: 10.0.0.7 → 10.0.0.8
2118,2026-04-18T10:16:16.173,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.8,10.0.0.7,ARP Reply: 10.0.0.8 → 10.0.0.7
2119,2026-04-18T10:16:16.226,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:08,ICMP,10.0.0.7,10.0.0.8,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.8
2120,2026-04-18T10:16:16.278,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:07,ICMP,10.0.0.8,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.8 → 10.0.0.7
2121,2026-04-18T10:16:16.339,0000000000000004,1,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.9,ARP Request: 10.0.0.7 → 10.0.0.9
2122,2026-04-18T10:16:16.395,0000000000000004,3,00:00:00:00:00:09,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.9,10.0.0.7,ARP Reply: 10.0.0.9 → 10.0.0.7
2123,2026-04-18T10:16:16.455,0000000000000001,3,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.9,ARP Request: 10.0.0.7 → 10.0.0.9
2124,2026-04-18T10:16:16.505,0000000000000001,3,00:00:00:00:00:09,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.9,10.0.0.7,ARP Reply: 10.0.0.9 → 10.0.0.7
2125,2026-04-18T10:16:16.562,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:09,ICMP,10.0.0.7,10.0.0.9,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.9
2126,2026-04-18T10:16:16.618,0000000000000003,4,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.9,ARP Request: 10.0.0.7 → 10.0.0.9
2127,2026-04-18T10:16:16.723,0000000000000003,4,00:00:00:00:00:09,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.9,10.0.0.7,ARP Reply: 10.0.0.9 → 10.0.0.7
2128,2026-04-18T10:16:16.789,0000000000000002,4,00:00:00:00:00:07,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.9,ARP Request: 10.0.0.7 → 10.0.0.9
2129,2026-04-18T10:16:16.885,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.9,10.0.0.7,ARP Reply: 10.0.0.9 → 10.0.0.7
2130,2026-04-18T10:16:16.954,0000000000000004,3,00:00:00:00:00:09,00:00:00:00:00:07,ICMP,10.0.0.9,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.9 → 10.0.0.7
2131,2026-04-18T10:16:17.019,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:09,ICMP,10.0.0.7,10.0.0.9,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.9
2132,2026-04-18T10:16:17.089,0000000000000004,2,00:00:00:00:00:08,00:00:00:00:00:01,ICMP,10.0.0.8,10.0.0.1,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.8 → 10.0.0.1
2133,2026-04-18T10:16:17.145,0000000000000001,3,00:00:00:00:00:09,00:00:00:00:00:07,ICMP,10.0.0.9,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.9 → 10.0.0.7
2134,2026-04-18T10:16:17.237,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:09,ICMP,10.0.0.7,10.0.0.9,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.9
2135,2026-04-18T10:16:17.337,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:09,ICMP,10.0.0.7,10.0.0.9,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.7 → 10.0.0.9
2136,2026-04-18T10:16:17.424,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:07,ICMP,10.0.0.9,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.9 → 10.0.0.7
2137,2026-04-18T10:16:17.502,0000000000000001,3,00:00:00:00:00:08,00:00:00:00:00:01,ICMP,10.0.0.8,10.0.0.1,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.8 → 10.0.0.1
2138,2026-04-18T10:16:17.562,0000000000000001,2,22:6d:8b:21:fc:73,33:33:00:00:00:02,IPv6,fe80::206d:8bff:fe21:fc73,ff02::2,,,,70,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::2
2139,2026-04-18T10:16:17.658,0000000000000003,4,00:00:00:00:00:09,00:00:00:00:00:07,ICMP,10.0.0.9,10.0.0.7,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.9 → 10.0.0.7
2140,2026-04-18T10:16:17.742,0000000000000003,4,00:00:00:00:00:08,00:00:00:00:00:01,ICMP,10.0.0.8,10.0.0.1,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.8 → 10.0.0.1
2141,2026-04-18T10:16:17.793,0000000000000004,4,22:6d:8b:21:fc:73,33:33:00:00:00:02,IPv6,fe80::206d:8bff:fe21:fc73,ff02::2,,,,70,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::2
2142,2026-04-18T10:16:17.866,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:01,ICMP,10.0.0.8,10.0.0.1,,,64,98,,8,0,,,,ICMP Echo Request 10.0.0.8 → 10.0.0.1
2143,2026-04-18T10:16:17.925,0000000000000002,4,22:6d:8b:21:fc:73,33:33:00:00:00:02,IPv6,fe80::206d:8bff:fe21:fc73,ff02::2,,,,70,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::2
2144,2026-04-18T10:16:17.973,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:08,ICMP,10.0.0.1,10.0.0.8,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.1 → 10.0.0.8
2145,2026-04-18T10:16:18.024,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:08,ICMP,10.0.0.1,10.0.0.8,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.1 → 10.0.0.8
2146,2026-04-18T10:16:18.072,0000000000000003,4,0a:6f:67:08:36:31,33:33:00:00:00:fb,IPv6,fe80::86f:67ff:fe08:3631,ff02::fb,,,,107,,,,,,,IPv6 fe80::86f:67ff:fe08:3631 → ff02::fb
2147,2026-04-18T10:16:18.110,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:08,ICMP,10.0.0.1,10.0.0.8,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.1 → 10.0.0.8
2148,2026-04-18T10:16:18.170,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:08,ICMP,10.0.0.1,10.0.0.8,,,64,98,,0,0,,,,ICMP Echo Reply 10.0.0.1 → 10.0.0.8
2149,2026-04-18T10:16:18.232,0000000000000001,2,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,107,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
2150,2026-04-18T10:16:18.304,0000000000000001,1,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,107,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
2151,2026-04-18T10:16:18.355,0000000000000004,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,107,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
